,Line,Group,Left,Right,ref_transcript,hyp_transcript,asr_hyp,interview_name,diff_name,diff_typ
4091,1317,the <-> a,the , a,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_lexical,morpho_syntax
4092,2233,i <-> ***,i , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_lexical,morpho_syntax
4093,2413,ay <-> ***,ay , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_lexical,morpho_syntax
4094,2520,ay <-> hey,ay , hey,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_lexical,morpho_syntax
4095,2643,b <-> ***,b , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_lexical,morpho_syntax
4096,3155,*** <-> i,*** , i,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_lexical,morpho_syntax
4097,3180,a <-> an,a , an,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_lexical,morpho_syntax
4098,3187,a <-> an,a , an,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_lexical,morpho_syntax
4099,1988,boy's <-> boy is,boy's , boy is,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_contraction,reductions
4100,2418,shit's <-> shit is,shit's , shit is,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_contraction,reductions
4101,925,um <-> uh,um , uh,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,filler_sub,verbatim
4102,1721,hoo <-> ooh,hoo , ooh,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,filler_sub,verbatim
4103,686,uh <-> ***,uh , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,filler_del,verbatim
4104,791,mm <-> ***,mm , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,filler_del,verbatim
4105,1254,mm <-> ***,mm , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,filler_del,verbatim
4106,2147,mm <-> ***,mm , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,filler_del,verbatim
4107,2473,mm-hm <-> ***,mm-hm , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,filler_del,verbatim
4108,2579,mm <-> ***,mm , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,filler_del,verbatim
4109,184,so <-> so-,so , so-,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_restart,verbatim
4110,683,so <-> so-,so , so-,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_restart,verbatim
4111,1324,like <-> like-,like , like-,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_restart,verbatim
4112,1366,so <-> so-,so , so-,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_restart,verbatim
4113,1783,um <-> um-,um , um-,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_restart,verbatim
4114,1845,mouth <-> mouth-,mouth , mouth-,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_restart,verbatim
4115,2888,mean <-> mean-,mean , mean-,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_restart,verbatim
4116,3020,high <-> high-,high , high-,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_restart,verbatim
4117,3076,um <-> um-,um , um-,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,is_restart,verbatim
4118,203,i- <-> ***,i- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4119,340,s- <-> ***,s- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4120,437,it's- <-> ***,it's- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4121,1131,a- <-> ***,a- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4122,1134,a- <-> ***,a- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4123,1443,i- <-> ***,i- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4124,1467,*** <-> th-,*** , th-,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4125,1474,e- <-> ***,e- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4126,2125,y- <-> ***,y- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4127,2241,s- <-> ***,s- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4128,2630,b- <-> ***,b- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4129,2835,w- <-> ***,w- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4130,2937,the- <-> ***,the- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4131,3064,d- <-> ***,d- , ***,aa-rev,coraal,False,ATL_se0_ag1_m_04_2,del_restart,verbatim
4132,803,it's <-> it,it's , it,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,cop_aux_del_19a,morpho_syntax
4133,514,if <-> ***,if , ***,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,if_whether_del_23b,morpho_syntax
4134,524,if <-> ***,if , ***,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,if_whether_del_23b,morpho_syntax
4135,936,they <-> their,they , their,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,they_their_sub_8ish,morpho_syntax
4136,945,they <-> their,they , their,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,they_their_sub_8ish,morpho_syntax
4137,375,um <-> uh,um , uh,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,filler_sub,verbatim
4138,882,mkay <-> okay,mkay , okay,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,filler_sub,verbatim
4139,82,um <-> ***,um , ***,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,filler_del,verbatim
4140,107,mm <-> ***,mm , ***,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,filler_del,verbatim
4141,256,mm <-> ***,mm , ***,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,filler_del,verbatim
4142,768,mm <-> ***,mm , ***,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,filler_del,verbatim
4143,875,mm <-> ***,mm , ***,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,filler_del,verbatim
4144,448,p- <-> ***,p- , ***,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,del_restart,verbatim
4145,458,right- <-> ***,right- , ***,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,del_restart,verbatim
4146,660,w- <-> ***,w- , ***,aa-rev,coraal,False,DCB_se1_ag3_f_02_1,del_restart,verbatim
4147,628,is <-> ***,is , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,cop_aux_del_19a,morpho_syntax
4148,673,you's <-> you,you's , you,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,cop_aux_del_19a,morpho_syntax
4149,1581,he <-> he's,he , he's,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,cop_aux_del_19a,morpho_syntax
4150,650,i <-> i'll,i , i'll,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,future_ll_del_19c,morpho_syntax
4151,124,shooting <-> shootings,shooting , shootings,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,final_s_del_20a_21b,morpho_syntax
4152,436,teams <-> team,teams , team,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,final_s_del_20a_21b,morpho_syntax
4153,1425,they <-> their,they , their,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,they_their_sub_8ish,morpho_syntax
4154,179,would never- <-> remember,would never- , remember,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
4155,438,a <-> going to,a , going to,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
4156,640,a <-> going to,a , going to,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
4157,656,a <-> going to,a , going to,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
4158,883,you tryna <-> trying to,you tryna , trying to,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
4159,902,sir cause <-> because,sir cause , because,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
4160,981,cause <-> because,cause , because,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
4161,1165,cause <-> because,cause , because,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
4162,1348,cause <-> because,cause , because,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
4163,53,*** <-> a,*** , a,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_lexical,morpho_syntax
4164,412,aks <-> ask,aks , ask,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_lexical,morpho_syntax
4165,917,aks <-> ask,aks , ask,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_lexical,morpho_syntax
4166,920,um <-> uh,um , uh,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,filler_sub,verbatim
4167,1079,um <-> uh,um , uh,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,filler_sub,verbatim
4168,216,okay <-> ***,okay , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,filler_del,verbatim
4169,378,mm-hm <-> ***,mm-hm , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,filler_del,verbatim
4170,1042,um <-> ***,um , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,filler_del,verbatim
4171,1183,mm-hm <-> ***,mm-hm , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,filler_del,verbatim
4172,1296,ah <-> ***,ah , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,filler_del,verbatim
4173,34,up <-> up-,up , up-,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_restart,verbatim
4174,957,bowl <-> bowl-,bowl , bowl-,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,is_restart,verbatim
4175,190,you'll p- <-> ***,you'll p- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4176,493,t- <-> ***,t- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4177,626,y- <-> ***,y- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4178,647,even you- <-> ***,even you- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4179,842,like what would make me- <-> ***,like what would make me- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4180,876,t- <-> ***,t- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4181,972,our- <-> ***,our- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4182,1082,you- <-> ***,you- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4183,1330,sh- w- <-> ***,sh- w- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4184,1431,don't- <-> ***,don't- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4185,1531,we- <-> ***,we- , ***,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4186,1694,*** <-> what-,*** , what-,aa-rev,coraal,False,DCB_se1_ag3_m_02_2,del_restart,verbatim
4187,1384,are <-> ***,are , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
4188,1974,*** <-> are,*** , are,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
4189,3953,is <-> ***,is , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
4190,5364,student's <-> student,student's , student,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
4191,5380,she's <-> she,she's , she,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
4192,6024,*** <-> are,*** , are,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
4193,7740,everybody's <-> everybody,everybody's , everybody,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
4194,8749,*** <-> is,*** , is,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
4195,6139,i'll <-> i,i'll , i,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,future_ll_del_19c,morpho_syntax
4196,1285,beliefs <-> belief,beliefs , belief,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
4197,1555,dialects <-> dialect,dialects , dialect,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
4198,2400,stamp <-> stamps,stamp , stamps,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
4199,4574,courses <-> course,courses , course,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
4200,4758,texts <-> text,texts , text,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
4201,5135,texts <-> text,texts , text,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
4202,7774,adams <-> adam,adams , adam,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
4203,8167,neighborhoods <-> neighborhood,neighborhoods , neighborhood,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
4204,8757,were <-> was,were , was,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,switch_sin_plu_20b,morpho_syntax
4205,539,transport <-> transported,transport , transported,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,stem_for_past_20e,morpho_syntax
4206,2643,considered <-> consider,considered , consider,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,stem_for_past_20e,morpho_syntax
4207,8083,wanted <-> want,wanted , want,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,stem_for_past_20e,morpho_syntax
4208,317,they <-> ***,they , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
4209,4814,*** <-> it,*** , it,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
4210,8514,*** <-> it,*** , it,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
4211,8937,*** <-> if,*** , if,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,if_whether_del_23b,morpho_syntax
4212,5264,they <-> their,they , their,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,they_their_sub_8ish,morpho_syntax
4213,8479,*** <-> go,*** , go,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,gone_go_19n,morpho_syntax
4214,528,cause <-> because,cause , because,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4215,1310,cause <-> 'cause,cause , 'cause,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4216,1543,cause <-> because,cause , because,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4217,1649,shoulda <-> should've,shoulda , should've,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4218,2373,cause <-> because,cause , because,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4219,3384,cause <-> because,cause , because,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4220,4054,cause <-> because,cause , because,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4221,4115,i- cause <-> because,i- cause , because,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4222,4158,oughta <-> ought to,oughta , ought to,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4223,4201,gotchu <-> got you,gotchu , got you,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4224,4232,woulda <-> would've,woulda , would've,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4225,4747,cause <-> 'cause,cause , 'cause,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4226,4980,cause <-> because,cause , because,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4227,5056,cause <-> 'cause,cause , 'cause,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4228,5407,cause <-> 'cause,cause , 'cause,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4229,6417,cause <-> 'cause,cause , 'cause,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4230,6633,wanna <-> want a,wanna , want a,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4231,7307,'em <-> him,'em , him,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4232,7385,cause <-> because,cause , because,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4233,7472,cause <-> 'cause,cause , 'cause,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4234,7715,cause <-> because,cause , because,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4235,7798,wanted to <-> wanna,wanted to , wanna,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4236,8438,cause <-> because,cause , because,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
4237,142,um <-> a,um , a,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4238,193,a <-> ***,a , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4239,341,i've <-> i,i've , i,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4240,430,uh <-> a,uh , a,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4241,629,*** <-> i,*** , i,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4242,751,*** <-> a,*** , a,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4243,1835,i <-> ***,i , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4244,1917,a <-> uh,a , uh,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4245,2481,a <-> ***,a , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4246,2699,the <-> a,the , a,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4247,3070,a <-> an,a , an,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4248,3161,*** <-> a,*** , a,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4249,4883,aks <-> asked,aks , asked,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4250,5287,of <-> a,of , a,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4251,5826,i'm- <-> i,i'm- , i,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4252,5842,i <-> ***,i , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4253,5978,*** <-> i,*** , i,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4254,6220,a <-> an,a , an,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4255,6293,i <-> i've,i , i've,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4256,6411,the <-> a,the , a,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4257,6605,s <-> ***,s , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4258,7415,our <-> a,our , a,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4259,7745,i <-> ***,i , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4260,8060,the <-> a,the , a,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4261,8271,a <-> the,a , the,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4262,8650,i <-> ***,i , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4263,9046,a <-> ***,a , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
4264,5974,it's <-> this is,it's , this is,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_contraction,reductions
4265,6136,theater is <-> theater's,theater is , theater's,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_contraction,reductions
4266,8047,neighbor is <-> neighbor's,neighbor is , neighbor's,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_contraction,reductions
4267,584,uh <-> um,uh , um,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_sub,verbatim
4268,5008,um <-> uh,um , uh,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_sub,verbatim
4269,5362,uh <-> um,uh , um,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_sub,verbatim
4270,8432,kay <-> okay,kay , okay,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_sub,verbatim
4271,9067,um <-> uh,um , uh,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_sub,verbatim
4272,103,okay <-> ***,okay , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4273,595,*** <-> okay,*** , okay,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4274,600,okay <-> ***,okay , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4275,662,uh <-> ***,uh , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4276,680,*** <-> uh,*** , uh,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4277,1102,mm <-> ***,mm , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4278,1372,okay <-> ***,okay , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4279,1717,mm-hm <-> ***,mm-hm , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4280,2049,oh <-> ***,oh , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4281,2916,uh <-> ***,uh , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4282,4284,okay <-> ***,okay , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4283,4561,uh <-> ***,uh , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4284,5471,oh <-> ***,oh , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4285,5583,mm-mm <-> ***,mm-mm , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4286,6841,*** <-> uh,*** , uh,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4287,7442,*** <-> uh,*** , uh,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4288,7445,mm-mm <-> ***,mm-mm , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4289,7718,*** <-> oh,*** , oh,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4290,8696,okay <-> ***,okay , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4291,8710,uh <-> ***,uh , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4292,8712,oh <-> ***,oh , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4293,8770,uh <-> ***,uh , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,filler_del,verbatim
4294,71,still <-> still-,still , still-,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_restart,verbatim
4295,2861,is <-> is-,is , is-,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_restart,verbatim
4296,3840,or <-> or-,or , or-,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_restart,verbatim
4297,7873,demographically <-> demographically-,demographically , demographically-,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_restart,verbatim
4298,8563,that's <-> that's-,that's , that's-,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_restart,verbatim
4299,8655,and <-> and-,and , and-,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_restart,verbatim
4300,8670,uh <-> uh-,uh , uh-,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,is_restart,verbatim
4301,228,n- <-> ***,n- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4302,298,d- <-> ***,d- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4303,621,a- <-> ***,a- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4304,1355,a- <-> ***,a- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4305,1686,tha- <-> ***,tha- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4306,1777,l- <-> ***,l- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4307,1808,a- <-> ***,a- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4308,1818,i said- <-> ***,i said- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4309,2156,d- <-> ***,d- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4310,2555,l- <-> ***,l- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4311,2616,n- <-> ***,n- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4312,2729,d- <-> ***,d- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4313,2792,a c- <-> ***,a c- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4314,2851,b- <-> ***,b- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4315,2971,a w- <-> ***,a w- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
4316,3297,ma- <-> ***,ma- , ***,aa-rev,coraal,False,ROC_se0_ag2_f_04_1,del_restart,verbatim
