Line	Spkr	StTime	Content	EnTime
1890	VLD_int_01	2171.3869	See it all?	2172.1097
1891	VLD_se0_ag4_f_02	2172.1470	And see it all <laugh>	2174.1847
1892	VLD_int_01	2174.5437	And why- and so	2175.4623
1893	VLD_int_01	2175.4623	(pause 0.11)	2175.5696
1894	VLD_int_01	2175.5696	when you going? When you booking your flight? When you going?	2177.7367
1895	VLD_se0_ag4_f_02	2179.0703	I	2179.3407
1896	VLD_se0_ag4_f_02	2179.3407	(pause 0.10)	2179.4386
1897	VLD_se0_ag4_f_02	2179.4386	probably won't make it this time. [<laugh>]	2183.7320
1898	VLD_int_01	2182.4555	[<laugh>]	2183.9885
1899	VLD_se0_ag4_f_02	2184.5853	<laugh>	2185.4759
1900	VLD_se0_ag4_f_02	2185.4759	(pause 0.39)	2185.8629
1901	VLD_se0_ag4_f_02	2185.8629	I can't travel like I used to. Then, them airports and things, it's just a little too rough for me. Cause the last time, my s-	2192.3063
1902	VLD_se0_ag4_f_02	2192.3063	(pause 0.33)	2192.6327
1903	VLD_se0_ag4_f_02	2192.6327	sister and brother lives in Rochester, New York.	2195.4398
1904	VLD_se0_ag4_f_02	2195.4398	(pause 2.18)	2197.6208
1905	VLD_se0_ag4_f_02	2197.6208	And I went there about two years ago.	2199.4813
1906	VLD_se0_ag4_f_02	2199.4813	(pause 1.54)	2201.0201
1907	VLD_se0_ag4_f_02	2201.0201	And I had to have me a wheel chair from here	2203.4017
1908	VLD_se0_ag4_f_02	2203.4017	(pause 0.10)	2203.5043
1909	VLD_se0_ag4_f_02	2203.5043	to Atlanta	2204.5674
1910	VLD_se0_ag4_f_02	2204.5674	(pause 0.83)	2205.3927
1911	VLD_se0_ag4_f_02	2205.3927	And they had to push me around everywhere where I can't walk like I used to.	2208.9541
1912	VLD_se0_ag4_f_02	2208.9541	(pause 1.11)	2210.0685
1913	VLD_se0_ag4_f_02	2210.0685	It's the travel, it too fast [for me.]	2212.2507
1914	VLD_int_01	2211.8576	[Mm-hm.]	2212.2507
1915	VLD_se0_ag4_f_02	2212.4233	So,	2212.8196
1916	VLD_se0_ag4_f_02	2212.8196	(pause 0.47)	2213.2859
1917	VLD_se0_ag4_f_02	2213.2859	that's one reason I don't	2214.4411
1918	VLD_se0_ag4_f_02	2214.4411	(pause 0.33)	2214.7675
1919	VLD_se0_ag4_f_02	2214.7675	care about going.	2215.5602
1920	VLD_int_01	2216.4555	Oh, and Vegas is busy.	2217.8777
1921	VLD_se0_ag4_f_02	2217.8963	Mm. Yeah. It's [busy.]	2219.1647
1922	VLD_int_01	2219.0201	[It's] busy.	2219.8454
1923	VLD_se0_ag4_f_02	2220.6370	And then I- I've been to Houston. Ma- that's where my son is in Houston.	2224.9968
1924	VLD_se0_ag4_f_02	2224.9968	(pause 0.56)	2225.5563
1925	VLD_se0_ag4_f_02	2225.5563	And it's so big	2226.5810
1926	VLD_se0_ag4_f_02	2226.5810	(pause 0.09)	2226.6696
1927	VLD_se0_ag4_f_02	2226.6696	too, but.	2227.6115
1928	VLD_se0_ag4_f_02	2227.6115	(pause 2.46)	2230.0735
1929	VLD_se0_ag4_f_02	2230.0735	Mm-mm.	2230.5072
1930	VLD_int_01	2232.7442	You like-	2233.0380
1931	VLD_int_01	2233.0380	(pause 0.28)	2233.3224
1932	VLD_int_01	2233.3224	you like TV.	2234.0778
1933	VLD_int_01	2234.0778	(pause 0.19)	2234.2643
1934	VLD_int_01	2234.2643	Most of the time I'm here. Well, you [usually have the TV on.]	2236.0549
1935	VLD_se0_ag4_f_02	2235.3461	[Oh yeah. ] I just	2236.4372
1936	VLD_se0_ag4_f_02	2236.5352	[turn it on. <laugh>]	2238.0961
1937	VLD_int_01	2236.9082	[<laugh>]	2237.8641
1938	VLD_int_01	2238.1940	What's your favorite	2238.9960
1939	VLD_int_01	2238.9960	(pause 0.19)	2239.1825
1940	VLD_int_01	2239.1825	TV?	2239.5369
1941	VLD_int_01	2239.5369	(pause 0.10)	2239.6395
1942	VLD_int_01	2239.6395	Mm.	2239.9239
1943	VLD_int_01	2239.9239	(pause 0.08)	2240.0079
1944	VLD_int_01	2240.0079	Mm-mm. Tell me about the first time you remember getting a TV.	2242.8616
1945	VLD_int_01	2242.8616	(pause 2.92)	2245.7844
1946	VLD_int_01	2245.7844	How old were you?	2246.9223
1947	VLD_int_01	2246.9223	(pause 0.11)	2247.0333
1948	VLD_int_01	2247.0333	What it at your	2247.4867
1949	VLD_int_01	2247.4867	(pause 0.18)	2247.6671
1950	VLD_int_01	2247.6671	parents house? Did you have. Were you out on your own?	2249.8364
1951	VLD_se0_ag4_f_02	2251.5670	Mm. An- and cause when I was in Tampa,	2253.9030
1952	VLD_se0_ag4_f_02	2253.9030	(pause 2.46)	2256.3644
1953	VLD_se0_ag4_f_02	2256.3644	we have TVs.	2257.8076
1954	VLD_se0_ag4_f_02	2257.8076	(pause 1.98)	2259.7827
1955	VLD_se0_ag4_f_02	2259.7827	I don't think we had	2260.5413
1956	VLD_se0_ag4_f_02	2260.5413	(pause 0.16)	2260.6986
1957	VLD_se0_ag4_f_02	2260.6986	te-	2260.9576
1958	VLD_se0_ag4_f_02	2260.9576	(pause 0.86)	2261.8226
1959	VLD_se0_ag4_f_02	2261.8226	TVs back then in the sixties.	2263.7903
1960	VLD_se0_ag4_f_02	2263.7903	(pause 2.44)	2266.2306
1961	VLD_se0_ag4_f_02	2266.2306	Cause I believe the	2266.9244
1962	VLD_se0_ag4_f_02	2266.9244	(pause 0.15)	2267.0771
1963	VLD_se0_ag4_f_02	2267.0771	first TV I got it was in sixty-f-	2269.7367
1964	VLD_se0_ag4_f_02	2269.7367	(pause 0.78)	2270.5206
1965	VLD_se0_ag4_f_02	2270.5206	two.	2271.0017
1966	VLD_se0_ag4_f_02	2271.0017	(pause 0.14)	2271.1451
1967	VLD_se0_ag4_f_02	2271.1451	Cause I had one when I was in the project.	2273.1757
1968	VLD_int_01	2273.4486	Mm-hm.	2273.8140
1969	VLD_se0_ag4_f_02	2274.4385	So, it must have been in sixty-two.	2276.2338
1970	VLD_se0_ag4_f_02	2276.2338	(pause 0.41)	2276.6409
1971	VLD_se0_ag4_f_02	2276.6409	Somewhere like that.	2277.6585
1972	VLD_int_01	2277.7002	Was it black and white?	2278.5281
1973	VLD_se0_ag4_f_02	2278.9722	Black and white.	2279.9621
1974	VLD_se0_ag4_f_02	2279.9621	(pause 0.51)	2280.4709
1975	VLD_se0_ag4_f_02	2280.4709	Oh, it was a long time before they put any col- (laughing) [<laugh>]	2283.8482
1976	VLD_int_01	2282.9138	<laugh>]	2284.8750
1977	VLD_se0_ag4_f_02	2285.8927	<laugh>	2286.3784
1978	VLD_se0_ag4_f_02	2286.3784	(pause 0.56)	2286.9380
1979	VLD_se0_ag4_f_02	2286.9380	Long time.	2287.8869
1980	VLD_se0_ag4_f_02	2287.8869	(pause 0.22)	2288.1043
1981	VLD_se0_ag4_f_02	2288.1043	And we had these little TVs like that one (laughing) right up there, you know.	2291.6938
1982	VLD_int_01	2291.7585	[Mm-hm.]	2292.2396
1983	VLD_se0_ag4_f_02	2292.0499	[And]	2292.4061
1984	VLD_se0_ag4_f_02	2292.5171	You know where the big screen. I guess we'd	2294.7427
1985	VLD_se0_ag4_f_02	2294.7427	(pause 0.22)	2294.9601
1986	VLD_se0_ag4_f_02	2294.9601	thought we was in the movies if we had had one of those. <laugh>	2298.2396
1987	VLD_int_01	2298.5310	And you could only watch certain TV programs?	2300.6825
1988	VLD_se0_ag4_f_02	2301.2515	Cause I don't believe they had but two stations on there, it was um,	2304.9057
1989	VLD_se0_ag4_f_02	2304.9057	(pause 1.07)	2305.9794
1990	VLD_se0_ag4_f_02	2305.9794	CBS and NBC.	2307.7279
1991	VLD_se0_ag4_f_02	2307.7279	(pause 0.82)	2308.5481
1992	VLD_se0_ag4_f_02	2308.5481	You know.	2309.0338
1993	VLD_se0_ag4_f_02	2309.0338	(pause 0.51)	2309.5426
1994	VLD_se0_ag4_f_02	2309.5426	Yeah, it was just two.	2310.6158
1995	VLD_se0_ag4_f_02	2310.6158	(pause 0.60)	2311.2122
1996	VLD_se0_ag4_f_02	2311.2122	All we had six and ten.	2312.6979
1997	VLD_se0_ag4_f_02	2312.6979	(pause 0.24)	2312.9385
1998	VLD_se0_ag4_f_02	2312.9385	That's was it was in this day a six and [<laugh>]	2315.2651
1999	VLD_int_01	2314.9367	<laugh>]	2316.9858
2000	VLD_int_01	2317.4814	And, [think] as much as they changed, they stayed the same.	2319.6092
2001	VLD_se0_ag4_f_02	2317.6797	[No.]	2318.1429
2002	VLD_se0_ag4_f_02	2319.7664	They still the same.	2320.8719
2003	VLD_se0_ag4_f_02	2320.8719	(pause 0.18)	2321.0523
2004	VLD_se0_ag4_f_02	2321.0523	Mm-hm.	2321.5935
2005	VLD_int_01	2321.5935	So, what'd you watch back then?	2323.0598
2006	VLD_int_01	2323.0598	(pause 1.92)	2324.9847
2007	VLD_int_01	2324.9847	Or, what do you remember watching?	2326.0532
2008	VLD_se0_ag4_f_02	2326.4973	Well, w- tha- w-	2327.1633
2009	VLD_se0_ag4_f_02	2327.1633	(pause 0.35)	2327.5149
2010	VLD_se0_ag4_f_02	2327.5149	During that time, the soap operas had just started good.	2331.0402
2011	VLD_se0_ag4_f_02	2331.0402	(pause 0.32)	2331.3640
2012	VLD_se0_ag4_f_02	2331.3640	So, we watched those soap operas from twelve to four every day.	2334.8471
2013	VLD_se0_ag4_f_02	2334.8471	(pause 0.14)	2334.9858
2014	VLD_se0_ag4_f_02	2334.9858	[<laugh>]	2335.7259
2015	VLD_int_01	2335.4623	[What was] your favorite?	2336.3272
2016	VLD_se0_ag4_f_02	2336.3926	Love of Life, and Guiding Light	2338.6545
2017	VLD_se0_ag4_f_02	2338.6545	(pause 0.46)	2339.1125
2018	VLD_se0_ag4_f_02	2339.1125	and took all them off now. Search for Tomorrow.	2341.8369
2019	VLD_int_01	2342.9477	Guiding Light ain't on no more?	2344.0255
2020	VLD_se0_ag4_f_02	2344.0255	Mm-mm.	2344.6869
2021	VLD_se0_ag4_f_02	2345.3622	They stayed on seventy-five years.	2347.3929
2022	VLD_int_01	2348.2531	Mm.	2348.6803
2023	VLD_se0_ag4_f_02	2348.6803	And they finally took that off. And Search for Tomorrow.	2351.7239
2024	VLD_se0_ag4_f_02	2352.0807	And As the World [Turns.]	2353.8847
2025	VLD_int_01	2353.6765	[Mm.]	2353.8847
2026	VLD_int_01	2354.1576	That one's gone too?	2354.9948
2027	VLD_se0_ag4_f_02	2354.9948	Mm-hm.	2355.4990
2028	VLD_se0_ag4_f_02	2356.0263	They all are.	2356.5629
2029	VLD_int_01	2356.9607	Clearly, I don't keep up with the [soap operas.]	2358.6562
2030	VLD_se0_ag4_f_02	2358.0391	[And so, they don't] have anything now but Young and Restless.	2361.4296
2031	VLD_se0_ag4_f_02	2363.8118	Young and Restless and	2365.2973
2032	VLD_se0_ag4_f_02	2365.2973	(pause 0.92)	2366.2176
2033	VLD_se0_ag4_f_02	2366.2176	Hospital. And never watched that Hospital.	2369.1688
2034	VLD_int_01	2370.6080	Bold and Beautiful? [/inaudible/]	2371.5979
2035	VLD_se0_ag4_f_02	2371.2371	[Bold and] Beautiful.	2372.2964
2036	VLD_se0_ag4_f_02	2372.4028	Them the only	2373.0180
2037	VLD_se0_ag4_f_02	2373.0180	(pause 0.10)	2373.1151
2038	VLD_se0_ag4_f_02	2373.1151	two, three they got on that I know of.	2375.0763
2039	VLD_int_01	2375.8951	Mm.	2376.4091
2040	VLD_se0_ag4_f_02	2376.4415	Mm-mm.	2376.9827
2041	VLD_int_01	2377.6627	So.	2378.3750
2042	VLD_int_01	2378.3750	(pause 0.17)	2378.5462
2043	VLD_int_01	2378.5462	You used to, oh so.	2379.5730
2044	VLD_int_01	2379.5730	(pause 0.08)	2379.6517
2045	VLD_int_01	2379.6517	Did the so-	2380.0726
2046	VLD_int_01	2380.0726	(pause 0.17)	2380.2391
2047	VLD_int_01	2380.2391	Did you. So, you used to watch the soap [operas, and then you sti-] did you watch 'em like	2383.3805
2048	VLD_se0_ag4_f_02	2381.5065	[Mm-hm.]	2382.1779
2049	VLD_int_01	2383.6627	as you got older? As the TV [kind of-]	2385.5083
2050	VLD_se0_ag4_f_02	2385.3649	[Mm-hm.]	2385.9338
2051	VLD_int_01	2385.7118	[So,] how did it change? How did the	2387.0717
2052	VLD_int_01	2387.1781	progra- did it get better? Was it like more complicated?	2390.2224
2053	VLD_se0_ag4_f_02	2391.6794	It's more complicated.	2393.0486
2054	VLD_se0_ag4_f_02	2393.0486	(pause 0.25)	2393.2984
2055	VLD_se0_ag4_f_02	2393.2984	<laugh>	2395.2741
2056	VLD_int_01	2395.4776	Cause Mr.Newman.	2396.4305
2057	VLD_se0_ag4_f_02	2396.6664	[Uh-huh.]	2397.2816
2058	VLD_int_01	2396.7127	[Is like fifty-five and still.]	2398.5675
2059	VLD_se0_ag4_f_02	2397.3926	[All that /?/-]	2398.2437
2060	VLD_se0_ag4_f_02	2398.6508	Uh-huh, still doing all that crazy stuff. No I di- [<laugh>]	2403.1706
2061	VLD_int_01	2402.5493	[<laugh>]	2403.7488
2062	VLD_se0_ag4_f_02	2404.3409	Woo. No.	2405.5805
2063	VLD_se0_ag4_f_02	2405.5805	(pause 1.39)	2406.9713
2064	VLD_se0_ag4_f_02	2406.9713	And i- and a- and I don't worry about it like I used to, you know.	2410.4550
2065	VLD_se0_ag4_f_02	2410.4550	(pause 0.41)	2410.8667
2066	VLD_se0_ag4_f_02	2410.8667	It used to be a time t-	2412.1109
2067	VLD_se0_ag4_f_02	2412.1109	(pause 0.30)	2412.4070
2068	VLD_se0_ag4_f_02	2412.4070	twelve o'clock, we gonna turn that TV on you know, to watch	2415.5345
2069	VLD_se0_ag4_f_02	2415.5345	(pause 0.10)	2415.6316
2070	VLD_se0_ag4_f_02	2415.6316	l- Love of Life	2416.6863
2071	VLD_se0_ag4_f_02	2416.6863	(pause 0.34)	2417.0286
2072	VLD_se0_ag4_f_02	2417.0286	but now, it don't make no difference. (laughing)	2419.8323
2073	VLD_int_01	2420.3689	[If it's on, it's on.]	2421.3819
2074	VLD_se0_ag4_f_02	2420.5215	[If i- if it's] on, it's on, you know.	2422.6631
2075	VLD_se0_ag4_f_02	2423.2321	And I used to have some customer	2425.2257
2076	VLD_se0_ag4_f_02	2425.2257	(pause 0.72)	2425.9433
2077	VLD_se0_ag4_f_02	2425.9433	and they wouldn't come when the	2427.8398
2078	VLD_se0_ag4_f_02	2427.8398	(pause 0.15)	2427.9878
2079	VLD_se0_ag4_f_02	2427.9878	soap operas on, cause they wanna	2429.9814
2080	VLD_se0_ag4_f_02	2429.9814	(pause 0.43)	2430.4162
2081	VLD_se0_ag4_f_02	2430.4162	watch when they wanna watch it, you know.[<laugh>]	2433.0211
2082	VLD_int_01	2432.5816	[<laugh>]	2433.6918
2083	VLD_int_01	2434.3394	[So, they'd wait.]	2435.1350
2084	VLD_se0_ag4_f_02	2434.4134	[When they -]	2435.1350
2085	VLD_se0_ag4_f_02	2435.3292	uh-huh. Yeah.	2436.2405
2086	VLD_int_01	2436.3105	Hm.	2436.5464
2087	VLD_se0_ag4_f_02	2436.5464	Mm-mm. Mm.	2437.2541
2088	VLD_se0_ag4_f_02	2438.4197	Yeah, then you got some that come in here, they don't walk, so why- they wanna talk.	2442.7585
2089	VLD_se0_ag4_f_02	2442.7585	(pause 0.72)	2443.4761
2090	VLD_se0_ag4_f_02	2443.4761	And then you got some wanna [watch TV s-]	2445.8907
2091	VLD_int_01	2445.2801	[<laugh>]	2446.5938
2092	VLD_se0_ag4_f_02	2446.3116	[<laugh>]	2446.5706
2093	VLD_int_01	2446.8805	You can't have them here together?	2447.9443
2094	VLD_se0_ag4_f_02	2447.8982	No, you can't have them toge- together.	2450.2301
2095	VLD_se0_ag4_f_02	2450.8175	And you'll say, were they watching soap o- I don't like soap opera.	2453.9907
2096	VLD_se0_ag4_f_02	2453.9907	(pause 0.49)	2454.4810
2097	VLD_se0_ag4_f_02	2454.4810	Well, you need to hush. [You know (laughing)]	2456.3928
2098	VLD_int_01	2455.8562	[<laugh>]	2458.0256
2099	VLD_se0_ag4_f_02	2456.5732	[That. <laugh>]	2458.0256
2100	VLD_se0_ag4_f_02	2458.7194	You know, you ain't home. [<laugh>]	2460.9860
2101	VLD_int_01	2460.6529	[Right.]	2460.9860
2102	VLD_se0_ag4_f_02	2461.8371	But,	2462.0690
2103	VLD_se0_ag4_f_02	2462.0690	(pause 0.08)	2462.1523
2104	VLD_se0_ag4_f_02	2462.1523	you- you go through a lots with this /??/.	2464.6454
2105	VLD_se0_ag4_f_02	2464.6454	(pause 0.90)	2465.5474
2106	VLD_se0_ag4_f_02	2465.5474	Mm.	2465.7278
2107	VLD_int_01	2466.2366	[Really?]	2466.5003
2108	VLD_se0_ag4_f_02	2466.2783	[Attitudes.]	2467.3468
2109	VLD_int_01	2467.4717	A.	2467.6659
2110	VLD_int_01	2467.6659	(pause 0.47)	2468.1384
2111	VLD_int_01	2468.1384	Oh, I can [imagine.]	2468.9974
2112	VLD_se0_ag4_f_02	2468.7490	[You] have to learn them.	2469.8961
2113	VLD_se0_ag4_f_02	2470.3355	Their attitudes.	2471.3902
2114	VLD_int_01	2472.6067	So, how long-	2473.1941
2115	VLD_int_01	2473.1941	(pause 0.10)	2473.2959
2116	VLD_int_01	2473.2959	So, most of your customers you've had for a really long time right?	2475.5075
2117	VLD_se0_ag4_f_02	2475.5862	Oh yeah.	2476.0164
2118	VLD_int_01	2476.2615	So, who's your customer that you've had for the longest?	2478.5697
2119	VLD_se0_ag4_f_02	2481.1329	You know what, all my older customers about dead.	2484.1626
2120	VLD_int_01	2484.4864	Mm.	2484.8056
2121	VLD_se0_ag4_f_02	2484.8056	Mm-hm.	2485.2358
2122	VLD_se0_ag4_f_02	2485.5133	Really is.	2486.2031
2123	VLD_se0_ag4_f_02	2486.2031	(pause 2.23)	2488.4327
2124	VLD_se0_ag4_f_02	2488.4327	Really. And	2489.2236
2125	VLD_se0_ag4_f_02	2489.2236	(pause 0.80)	2490.0285
2126	VLD_se0_ag4_f_02	2490.0285	I got one lady. Ninety-seven.	2491.9996
2127	VLD_se0_ag4_f_02	2491.9996	(pause 0.85)	2492.8507
2128	VLD_se0_ag4_f_02	2492.8507	and she's been coming a g-	2494.3216
2129	VLD_se0_ag4_f_02	2494.3216	(pause 0.92)	2495.2421
2130	VLD_se0_ag4_f_02	2495.2421	oh,	2495.8620
2131	VLD_se0_ag4_f_02	2495.8620	(pause 2.23)	2498.0875
2132	VLD_se0_ag4_f_02	2498.0875	I know I've been doing her hair about twenty years.	2500.5946
2133	VLD_se0_ag4_f_02	2500.5946	(pause 2.43)	2503.0230
2134	VLD_se0_ag4_f_02	2503.0230	Yeah, she ninety-seven. Mrs., uh,	2505.2485
2135	VLD_se0_ag4_f_02	2505.2485	(pause 0.52)	2505.7666
2136	VLD_se0_ag4_f_02	2505.7666	/RD-NAME-3/ out here.	2507.0849
2137	VLD_se0_ag4_f_02	2507.0849	(pause 1.86)	2508.9496
2138	VLD_se0_ag4_f_02	2508.9496	Yeah, but the rest of 'em is gone.	2510.6009
2139	VLD_int_01	2511.6186	Now, what do you do to keep yourself active and	2514.1395
2140	VLD_int_01	2514.1395	(pause 0.31)	2514.4540
2141	VLD_int_01	2514.4540	beyond just doing hair. Cause I know you don't	2516.0875
2142	VLD_int_01	2516.0875	(pause 0.29)	2516.3743
2143	VLD_int_01	2516.3743	be in the shop all day.	2517.3734
2144	VLD_se0_ag4_f_02	2517.9470	I go to	2518.6362
2145	VLD_se0_ag4_f_02	2518.6362	(pause 0.67)	2519.3023
2146	VLD_se0_ag4_f_02	2519.3023	a chair aerobics	2520.4910
2147	VLD_se0_ag4_f_02	2520.4910	(pause 0.25)	2520.7454
2148	VLD_se0_ag4_f_02	2520.7454	every Monday and Wednesday.	2522.9062
2149	VLD_se0_ag4_f_02	2522.9062	(pause 0.80)	2523.7018
2150	VLD_se0_ag4_f_02	2523.7018	[For an hour.]	2524.5390
2151	VLD_int_01	2523.7018	[/inaudible/]	2524.5390
2152	VLD_se0_ag4_f_02	2524.8675	Mm-hm.	2525.4919
2153	VLD_int_01	2525.5017	Mm-hm.	2526.0109
2154	VLD_se0_ag4_f_02	2527.1571	And I was going to cha- um,	2529.1190
2155	VLD_se0_ag4_f_02	2529.1190	(pause 0.46)	2529.5769
2156	VLD_se0_ag4_f_02	2529.5769	water aerobics once,	2531.0386
2157	VLD_se0_ag4_f_02	2531.0386	(pause 0.14)	2531.1820
2158	VLD_se0_ag4_f_02	2531.1820	but when it got cold, I had this allergy. I couldn't stand that chlorine	2534.8785
2159	VLD_se0_ag4_f_02	2534.8785	(pause 0.71)	2535.5862
2160	VLD_se0_ag4_f_02	2535.5862	in that water.	2536.2985
2161	VLD_se0_ag4_f_02	2536.2985	(pause 0.65)	2536.9507
2162	VLD_se0_ag4_f_02	2536.9507	So, I had to let that alone.	2538.5234
2163	VLD_se0_ag4_f_02	2538.5234	(pause 0.59)	2539.1109
2164	VLD_se0_ag4_f_02	2539.1109	But,	2539.4254
2165	VLD_se0_ag4_f_02	2539.4254	(pause 0.86)	2540.2818
2166	VLD_se0_ag4_f_02	2540.2818	I stay active.	2541.2439
2167	VLD_int_01	2543.0016	So, when you're not at the shop, what does your typical day look like? So, you go to aerobics, what else do you do?	2547.2208
2168	VLD_se0_ag4_f_02	2548.2569	Mostly go shopping, gl- just looking in the store.	2551.5642
2169	VLD_int_01	2551.6897	<laugh>	2552.2771
2170	VLD_se0_ag4_f_02	2552.9571	Don't (laughing) buy nothing.	2553.8267
2171	VLD_se0_ag4_f_02	2553.8267	(pause 0.78)	2554.6084
2172	VLD_se0_ag4_f_02	2554.6084	Oh, and I go to Bible study, on Wednesday f-	2557.7816
2173	VLD_se0_ag4_f_02	2557.7816	(pause 0.22)	2557.9996
2174	VLD_se0_ag4_f_02	2557.9996	from	2558.3280
2175	VLD_se0_ag4_f_02	2558.3280	(pause 0.37)	2558.6934
2176	VLD_se0_ag4_f_02	2558.6934	twelve to one. I go to a mission meeting every Monday from	2562.7824
2177	VLD_se0_ag4_f_02	2562.7824	(pause 1.01)	2563.7954
2178	VLD_se0_ag4_f_02	2563.7954	four to five or six.	2566.0811
2179	VLD_se0_ag4_f_02	2566.0811	(pause 2.24)	2568.3199
2180	VLD_se0_ag4_f_02	2568.3199	Sunday school and	2569.5093
2181	VLD_se0_ag4_f_02	2569.5093	(pause 0.08)	2569.5879
2182	VLD_se0_ag4_f_02	2569.5879	and church, that's it.	2570.7952
2183	VLD_int_01	2572.4882	So, let me ask you this,	2573.6769
2184	VLD_int_01	2573.6769	(pause 1.12)	2574.7963
2185	VLD_int_01	2574.7963	<ts> thinking about just kind of, you've seen a lot of things, you've been through a lot.	2578.2615
2186	VLD_int_01	2578.2615	(pause 0.57)	2578.8305
2187	VLD_int_01	2578.8305	Um. Has there ever been a time you were like, oh my god, I'm about to die? For whatever reason. Something was going on, or you were somewhere,	2584.6778
2188	VLD_int_01	2584.6778	(pause 0.30)	2584.9739
2189	VLD_int_01	2584.9739	and you were like, oh my god, I might die right now.	2586.7103
2190	VLD_se0_ag4_f_02	2586.7131	Mm-hm.	2587.0785
2191	VLD_int_01	2590.4015	Or something just really scared you or.	2592.2933
2192	VLD_se0_ag4_f_02	2593.4041	Mm.	2593.6030
2193	VLD_se0_ag4_f_02	2593.6030	(pause 0.52)	2594.1211
2194	VLD_se0_ag4_f_02	2594.1211	Well, I got sick in	2595.3885
2195	VLD_se0_ag4_f_02	2595.3885	(pause 0.24)	2595.6290
2196	VLD_se0_ag4_f_02	2595.6290	two thousand seven.	2597.2063
2197	VLD_se0_ag4_f_02	2597.2063	(pause 1.70)	2598.9092
2198	VLD_se0_ag4_f_02	2598.9092	I had um,	2599.7001
2199	VLD_se0_ag4_f_02	2599.7001	(pause 0.90)	2600.5975
2200	VLD_se0_ag4_f_02	2600.5975	I went in for a colonoscopy.	2602.3972
2201	VLD_se0_ag4_f_02	2602.3972	(pause 0.74)	2603.1323
2202	VLD_se0_ag4_f_02	2603.1323	I.	2603.4191
2203	VLD_se0_ag4_f_02	2603.4191	(pause 0.29)	2603.7059
2204	VLD_se0_ag4_f_02	2603.7059	They found out I had	2605.0109
2205	VLD_se0_ag4_f_02	2605.0109	(pause 0.49)	2605.4966
2206	VLD_se0_ag4_f_02	2605.4966	um,	2606.0471
2207	VLD_se0_ag4_f_02	2606.0471	(pause 0.60)	2606.6438
2208	VLD_se0_ag4_f_02	2606.6438	what you call them?	2607.3885
2209	VLD_se0_ag4_f_02	2607.3885	(pause 1.08)	2608.4709
2210	VLD_se0_ag4_f_02	2608.4709	Polyps.	2609.1416
2211	VLD_se0_ag4_f_02	2609.1416	(pause 1.00)	2610.1460
2212	VLD_se0_ag4_f_02	2610.1460	So, I went in the hospital to get the polyps out,	2612.7224
2213	VLD_se0_ag4_f_02	2612.7224	(pause 1.47)	2614.1887
2214	VLD_se0_ag4_f_02	2614.1887	and when they	2615.0306
2215	VLD_se0_ag4_f_02	2615.0306	(pause 0.11)	2615.1416
2216	VLD_se0_ag4_f_02	2615.1416	found cancer, I had	2616.3264
2217	VLD_se0_ag4_f_02	2616.3264	(pause 0.07)	2616.4004
2218	VLD_se0_ag4_f_02	2616.4004	cancer on the colon.	2617.6400
2219	VLD_se0_ag4_f_02	2617.6400	(pause 0.53)	2618.1720
2220	VLD_se0_ag4_f_02	2618.1720	So, they cut it.	2619.0739
2221	VLD_se0_ag4_f_02	2619.0739	(pause 0.90)	2619.9759
2222	VLD_se0_ag4_f_02	2619.9759	And my doctor	2620.8363
2223	VLD_se0_ag4_f_02	2620.8363	(pause 0.07)	2620.9057
2224	VLD_se0_ag4_f_02	2620.9057	cut it too short.	2622.2332
2225	VLD_se0_ag4_f_02	2622.2332	(pause 1.00)	2623.2330
2226	VLD_se0_ag4_f_02	2623.2330	And they	2623.6261
2227	VLD_se0_ag4_f_02	2623.6261	(pause 0.10)	2623.7233
2228	VLD_se0_ag4_f_02	2623.7233	put it back together the wrong way	2626.0407
2229	VLD_se0_ag4_f_02	2626.0407	(pause 0.34)	2626.3783
2230	VLD_se0_ag4_f_02	2626.3783	in my stomach.	2627.1647
2231	VLD_se0_ag4_f_02	2627.1647	(pause 1.33)	2628.4929
2232	VLD_se0_ag4_f_02	2628.4929	So, I had to end up having surgery	2630.8982
2233	VLD_se0_ag4_f_02	2630.8982	(pause 0.97)	2631.8649
2234	VLD_se0_ag4_f_02	2631.8649	for them to turn it right round.	2633.7105
2235	VLD_se0_ag4_f_02	2633.7105	(pause 0.46)	2634.1684
2236	VLD_se0_ag4_f_02	2634.1684	So, I stayed in the hospital off and on for six months.	2636.6993
2237	VLD_se0_ag4_f_02	2636.6993	(pause 0.74)	2637.4440
2238	VLD_se0_ag4_f_02	2637.4440	Over ni-	2637.9158
2239	VLD_se0_ag4_f_02	2637.9158	(pause 0.08)	2637.9991
2240	VLD_se0_ag4_f_02	2637.9991	over and over. And I really thought I was gonna die then.	2640.5854
2241	VLD_se0_ag4_f_02	2640.5854	(pause 1.75)	2642.3385
2242	VLD_se0_ag4_f_02	2642.3385	Cause they did so many wrong things. And how- why I say they're wrong because t-	2646.8305
2243	VLD_se0_ag4_f_02	2646.8305	(pause 0.49)	2647.3162
2244	VLD_se0_ag4_f_02	2647.3162	the other doctors told me about what the other doctor had did and it was wrong.	2651.7013
2245	VLD_se0_ag4_f_02	2651.7013	(pause 1.15)	2652.8490
2246	VLD_se0_ag4_f_02	2652.8490	So, I went over to	2654.0193
2247	VLD_se0_ag4_f_02	2654.0193	(pause 0.19)	2654.2136
